time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1994-01-19T04:08:48.900Z,34.272,-118.483,11.563,1.96,mc,0,98.7,,0.283,ci,ci3141974,2016-02-11T21:13:18.756Z,"2km E of Granada Hills, California",earthquake,,3.624,,12,reviewed,ci,ci
1994-01-19T03:57:52.010Z,34.356,-118.589,5.305,3.25,ml,0,100.6,,0.269,ci,ci3141964,2016-02-12T17:23:36.078Z,"10km SW of Santa Clarita, California",earthquake,,,,51,reviewed,ci,ci
1994-01-19T03:57:46.410Z,34.36,-118.592,3.845,2.3,mh,0,93.2,,0.201,ci,ci3165994,2016-02-12T02:19:33.472Z,"10km SW of Santa Clarita, California",earthquake,,1.056,,0,reviewed,ci,ci
1994-01-19T03:35:40.920Z,34.313,-118.602,1.777,1.89,mc,0,126.7,,0.207,ci,ci3183231,2016-02-12T19:59:02.655Z,"6km N of Chatsworth, California",earthquake,,0.891,,2,reviewed,ci,ci
1994-01-19T03:35:33.970Z,34.318,-118.425,4.171,1.9,mc,0,132.3,,0.238,ci,ci3183228,2016-02-12T19:59:01.451Z,"4km NNE of Pacoima, California",earthquake,,0.248,,19,reviewed,ci,ci
1994-01-19T03:34:54.770Z,34.318,-118.449,6.31,2.16,mc,0,138.3,,0.2,ci,ci3141961,2016-02-12T22:28:14.344Z,"4km NNW of Pacoima, California",earthquake,,3.625,,26,reviewed,ci,ci
1994-01-19T03:34:44.480Z,34.334,-118.585,12.738,2.11,mc,0,228.6,0.1625,0.195,ci,ci3183225,2016-02-12T22:28:13.080Z,"9km N of Chatsworth, California",earthquake,,4.602,,22,reviewed,ci,ci
1994-01-19T03:31:28.350Z,34.312,-118.58,15.825,2.8,ml,0,97,,0.243,ci,ci3141958,2016-02-13T01:00:48.481Z,"6km NNE of Chatsworth, California",earthquake,,0.796,,47,reviewed,ci,ci
1994-01-19T03:25:14.920Z,42.2281667,-121.858,4.054,1.4,md,4,315,0.1323,0.07,uw,uw10333153,2016-07-24T00:01:38.120Z,"Oregon",earthquake,0.676,1.6,0.04,2,reviewed,uw,uw
1994-01-19T03:24:47.210Z,37.6403333,-118.9298333,4.86,1.22,md,7,98,0.02432,0.01,nc,nc1211654,2016-12-21T21:35:15.895Z,"Long Valley area, California",earthquake,0.58,1.6,0.39,7,reviewed,nc,nc
1994-01-19T03:23:53.980Z,34.319,-118.459,10.831,3.24,ml,0,88.9,,0.234,ci,ci3141953,2016-02-12T17:23:34.613Z,"4km NNW of Pacoima, California",earthquake,,0.48,,46,reviewed,ci,ci
1994-01-19T03:13:56.800Z,34.271,-118.585,26.547,2.2,mc,0,92.6,,0.251,ci,ci3141950,2016-02-12T12:07:45.367Z,"2km NE of Chatsworth, California",earthquake,,8.103,,5,reviewed,ci,ci
1994-01-19T03:10:09.490Z,34.31,-118.438,7.141,2.1,mc,0,79.2,,0.196,ci,ci3165930,2016-02-12T02:19:32.108Z,"3km N of Pacoima, California",earthquake,,1.812,,77,reviewed,ci,ci
1994-01-19T03:09:10.490Z,34.292,-118.527,11.091,2.49,mc,0,63,,0.288,ci,ci3141945,2016-02-12T14:48:43.424Z,"3km NW of Granada Hills, California",earthquake,,0.734,,121,reviewed,ci,ci
1994-01-19T03:01:52.960Z,37.599,-118.8791667,2.506,1.08,md,6,158,0.01081,0.02,nc,nc1211653,2016-12-21T21:35:07.580Z,"Long Valley area, California",earthquake,0.83,0.74,0.11,5,reviewed,nc,nc
1994-01-19T02:59:28.220Z,37.6418333,-118.931,6.29,1.36,md,12,65,0.02342,0.04,nc,nc1211652,2016-12-21T21:35:00.590Z,"Long Valley area, California",earthquake,0.5,1.1,0.14,12,reviewed,nc,nc
1994-01-19T02:55:20.290Z,34.343,-118.469,4.784,2.65,ml,0,122.7,,0.215,ci,ci3165938,2016-02-13T03:34:08.389Z,"7km NNW of Pacoima, California",earthquake,,0.507,,34,reviewed,ci,ci
1994-01-19T02:54:31.990Z,34.348,-118.515,6.672,2.73,ml,0,97.6,,0.236,ci,ci3141941,2016-02-11T21:13:17.473Z,"8km S of Santa Clarita, California",earthquake,,2.969,,18,reviewed,ci,ci
1994-01-19T02:53:40.280Z,34.323,-118.438,8.463,2.4,mh,0,78.6,,0.224,ci,ci3165931,2016-02-12T04:47:51.071Z,"4km N of Pacoima, California",earthquake,,1.927,,0,reviewed,ci,ci
1994-01-19T02:52:53.300Z,34.31,-118.442,8.203,2.4,mh,0,80.1,,0.257,ci,ci3165926,2016-02-12T04:47:49.972Z,"3km N of Pacoima, California",earthquake,,1.147,,0,reviewed,ci,ci
1994-01-19T02:47:35.040Z,34.332,-118.474,4.971,2.17,mc,0,71.5,,0.219,ci,ci3141939,2016-02-12T09:36:44.118Z,"6km NNW of Pacoima, California",earthquake,,16.81,,30,reviewed,ci,ci
1994-01-19T02:45:49.260Z,34.332,-118.712,-0.69,2.26,mc,0,80.6,,0.213,ci,ci3141938,2016-02-13T06:01:04.490Z,"7km NNE of Simi Valley, California",earthquake,,1.068,,25,reviewed,ci,ci
1994-01-19T02:37:49.240Z,34.388,-118.687,3.075,2.61,mc,0,95.1,,0.237,ci,ci3141937,2016-02-12T12:07:43.586Z,"10km ESE of Piru, California",earthquake,,0.341,,91,reviewed,ci,ci
1994-01-19T02:29:53.290Z,34.378,-118.53,2.445,2.71,ml,0,68.2,,0.252,ci,ci3141936,2016-02-12T12:07:42.215Z,"5km SSW of Santa Clarita, California",earthquake,,0.367,,14,reviewed,ci,ci
1994-01-19T02:29:17.660Z,34.307,-118.433,7.864,1.64,mc,0,137.6,,0.21,ci,ci3141935,2016-02-13T08:35:50.069Z,"3km N of Pacoima, California",earthquake,,3.483,,17,reviewed,ci,ci
1994-01-19T02:28:30.520Z,34.384,-118.606,9.898,2.03,mc,0,64.9,,0.228,ci,ci3141934,2016-02-12T07:10:29.412Z,"8km SSW of Valencia, California",earthquake,,1.111,,77,reviewed,ci,ci
1994-01-19T02:25:53.700Z,34.297,-118.43,2.68,3,ml,0,88.6,,0.249,ci,ci3141933,2016-02-12T12:07:40.888Z,"2km NNE of Pacoima, California",earthquake,,0.269,,48,reviewed,ci,ci
1994-01-19T02:24:27.010Z,34.292,-118.455,5.016,2.04,mc,0,83.7,,0.194,ci,ci3141932,2016-02-11T21:13:15.502Z,"2km WNW of Pacoima, California",earthquake,,83.036,,19,reviewed,ci,ci
1994-01-19T02:21:19.710Z,34.267,-118.511,5.561,2.19,mc,0,78.4,,0.28,ci,ci3141931,2016-02-12T07:10:28.055Z,"1km WSW of Granada Hills, California",earthquake,,24.424,,41,reviewed,ci,ci
1994-01-19T02:21:08.530Z,37.5521667,-118.8635,4.901,0.79,md,5,153,0.04414,0.01,nc,nc1211651,2016-12-21T21:34:53.739Z,"Central California",earthquake,0.83,2.92,0.03,3,reviewed,nc,nc
1994-01-19T02:18:43.670Z,34.379,-118.547,-0.735,2.3,ml,0,93.3,,0.292,ci,ci3141929,2016-02-12T07:10:26.726Z,"6km SW of Santa Clarita, California",earthquake,,0.402,,11,reviewed,ci,ci
1994-01-19T02:16:53.250Z,34.3,-118.556,9.329,2.35,ml,0,88.9,,0.235,ci,ci3141928,2016-02-11T23:47:32.190Z,"6km WNW of Granada Hills, California",earthquake,,1.232,,14,reviewed,ci,ci
1994-01-19T02:15:27.510Z,34.402,-118.661,4.701,2.02,mc,0,205.4,,0.18,ci,ci3141926,2016-02-12T14:48:41.454Z,"10km SW of Valencia, California",earthquake,,0.986,,21,reviewed,ci,ci
1994-01-19T02:05:22.420Z,34.305,-118.481,8.516,1.94,mc,0,89.4,,0.195,ci,ci3141924,2016-02-12T17:23:33.126Z,"4km NNE of Granada Hills, California",earthquake,,2.946,,16,reviewed,ci,ci
1994-01-19T01:58:32.120Z,35.753,-118.028,5.181,0.96,mc,0,108.4,0.05186,0.149,ci,ci3141923,2016-02-11T21:13:14.156Z,"23km WNW of Inyokern, California",earthquake,,3.777,,7,reviewed,ci,ci
1994-01-19T01:57:27.610Z,33.172,-115.564,12.418,1.34,mc,0,142.6,0.04456,0.161,ci,ci3141920,2016-02-12T22:28:11.255Z,"7km NW of Calipatria, California",earthquake,,11.477,,6,reviewed,ci,ci
1994-01-19T01:55:54.660Z,34.399,-118.63,9.251,2.23,mc,0,156.1,,0.149,ci,ci3141919,2016-02-12T04:47:48.829Z,"8km SW of Valencia, California",earthquake,,6.84,,14,reviewed,ci,ci
1994-01-19T01:53:46.620Z,34.295,-118.473,4.946,2.04,mc,0,137.8,,0.181,ci,ci3141917,2016-02-13T01:00:46.507Z,"3km WNW of San Fernando, California",earthquake,,0.004,,6,reviewed,ci,ci
1994-01-19T01:50:43.950Z,33.188,-115.605,4.478,1.58,mc,0,84.2,0.08118,0.198,ci,ci3141914,2016-02-12T09:36:42.907Z,"10km SW of Niland, California",earthquake,,0.354,,15,reviewed,ci,ci
1994-01-19T01:44:02.720Z,37.631,-118.952,4.891,0.82,md,7,113,0.01441,0.02,nc,nc1211650,2016-12-21T21:34:45.209Z,"Long Valley area, California",earthquake,0.42,1.51,0.27,6,reviewed,nc,nc
1994-01-19T01:43:43.280Z,34.311,-118.428,3.918,2.19,mc,0,135.1,,0.236,ci,ci3141913,2016-02-12T09:36:41.777Z,"3km NNE of Pacoima, California",earthquake,,0.704,,19,reviewed,ci,ci
1994-01-19T01:41:27.330Z,36.7653333,-121.3915,5.148,1.03,md,10,99,0.02703,0.06,nc,nc391736,2016-12-21T21:34:37.473Z,"Central California",earthquake,0.43,0.57,0.07,8,reviewed,nc,nc
1994-01-19T01:39:28.770Z,34.243,-118.6,21.638,2.19,mc,0,108.6,,0.212,ci,ci3141911,2016-02-12T19:58:59.961Z,"2km SSE of Chatsworth, California",earthquake,,1.61,,53,reviewed,ci,ci
1994-01-19T01:37:26.630Z,34.323,-118.542,1.915,2.71,mc,0,65.7,,0.238,ci,ci3141910,2016-02-12T22:28:10.066Z,"7km NNW of Granada Hills, California",earthquake,,0.373,,76,reviewed,ci,ci
1994-01-19T01:33:05.470Z,34.388,-118.549,2.345,2.54,mc,0,66,,0.224,ci,ci3141909,2016-02-13T06:01:03.165Z,"5km SW of Santa Clarita, California",earthquake,,0.489,,81,reviewed,ci,ci
1994-01-19T01:27:13.570Z,38.821,-122.8038333,2.79,0.97,md,7,134,0.01532,0.02,nc,nc1211649,2016-12-21T21:34:28.846Z,"Northern California",earthquake,0.41,0.72,0.15,8,reviewed,nc,nc
1994-01-19T01:26:54.110Z,34.307,-118.387,2.471,3.54,ml,0,45.5,,0.228,ci,ci3141906,2016-02-12T02:19:30.704Z,"4km NNW of Lake View Terrace, California",earthquake,,0.332,,51,reviewed,ci,ci
1994-01-19T01:24:31.140Z,34.315,-118.568,0.198,2.85,ml,0,90.7,,0.244,ci,ci3141905,2016-02-12T17:23:31.880Z,"7km NNE of Chatsworth, California",earthquake,,0.345,,24,reviewed,ci,ci
1994-01-19T01:17:54.770Z,34.282,-118.553,8.871,3.01,ml,0,60.4,,0.279,ci,ci3141903,2016-02-12T12:07:38.886Z,"5km WNW of Granada Hills, California",earthquake,,1.195,,49,reviewed,ci,ci
1994-01-19T01:12:49.220Z,34.238,-118.621,0.655,2.12,mc,0,169.4,,0.217,ci,ci3141902,2016-02-11T23:47:30.718Z,"3km SW of Chatsworth, California",earthquake,,1.311,,14,reviewed,ci,ci
1994-01-19T01:09:15.170Z,34.308,-118.417,5.621,2.54,ml,0,97.6,,0.228,ci,ci3141900,2016-02-12T14:48:40.143Z,"3km NE of Pacoima, California",earthquake,,2.493,,43,reviewed,ci,ci
1994-01-19T01:05:25.030Z,38.4398333,-112.3356667,9.71,1.09,md,4,138,0.1439,0.13,uu,uu50080240,2018-08-28T05:05:55.290Z,"Utah",earthquake,1.53,4.05,,3,reviewed,uu,uu
1994-01-19T01:02:23.360Z,38.428,-112.3408333,3.32,1.18,md,5,134,0.1536,0.11,uu,uu50080235,2018-08-28T05:05:54.650Z,"Utah",earthquake,0.92,6.57,,3,reviewed,uu,uu
1994-01-19T01:00:41.570Z,37.4773333,-118.7976667,6.235,1.08,md,21,109,0.05045,0.03,nc,nc391731,2016-12-21T21:34:20.720Z,"Central California",earthquake,0.26,0.62,0.1,11,reviewed,nc,nc
1994-01-19T00:54:42.820Z,34.337,-118.609,2.53,2.16,mc,0,118.8,,0.286,ci,ci2139604,2016-02-12T14:48:38.671Z,"9km N of Chatsworth, California",earthquake,,1.085,,25,reviewed,ci,ci
1994-01-19T00:52:09.280Z,47.8398333,-122.0283333,-0.551,1.2,md,6,146,0.004669,0.26,uw,uw10333003,2016-07-24T00:01:37.710Z,"Seattle-Tacoma urban area, Washington",explosion,0.092,0.15,0.08,3,reviewed,uw,uw
1994-01-19T00:47:56.710Z,34.19,-118.616,12.03,2.32,mc,0,83.7,,0.286,ci,ci2139603,2016-02-13T03:34:06.988Z,"2km SW of Canoga Park, California",earthquake,,2.179,,44,reviewed,ci,ci
1994-01-19T00:46:26.870Z,41.5611667,-112.4436667,4.14,1.38,md,12,141,0.11,0.16,uu,uu50080230,2018-08-28T05:05:53.980Z,"Utah",earthquake,0.64,3.41,,9,reviewed,uu,uu
1994-01-19T00:38:45.200Z,34.3,-118.552,1.964,2.08,mc,0,88,,0.314,ci,ci2139602,2016-02-12T12:07:37.317Z,"6km NW of Granada Hills, California",earthquake,,1.857,,17,reviewed,ci,ci
1994-01-19T00:31:40.500Z,34.382,-118.64,10.98,2.46,mc,0,81.4,,0.254,ci,ci2139601,2016-02-13T01:00:45.211Z,"10km SW of Valencia, California",earthquake,,1.654,,60,reviewed,ci,ci
1994-01-19T00:31:38.140Z,36.006,-117.885,2.846,1.34,mc,0,141.7,0.07877,0.066,ci,ci3165552,2016-02-12T17:23:30.398Z,"7km SE of Coso Junction, California",earthquake,,0.69,,12,reviewed,ci,ci
1994-01-19T00:28:30.880Z,34.447,-118.674,9.248,2,mc,0,213.1,,0.182,ci,ci3141885,2016-02-13T03:34:05.693Z,"7km SW of Castaic, California",earthquake,,5.168,,11,reviewed,ci,ci
1994-01-19T00:24:15.290Z,41.5048333,-121.9041667,3.045,1.5,md,4,163,0.1586,0.31,nc,nc391727,2016-12-21T21:34:11.761Z,"Northern California",earthquake,2.22,25.37,0.07,3,reviewed,nc,nc
1994-01-19T00:23:53.330Z,34.327,-118.499,1.124,2.28,mc,0,76.1,,0.273,ci,ci3141883,2016-02-12T04:47:47.709Z,"6km N of Granada Hills, California",earthquake,,0.534,,38,reviewed,ci,ci
1994-01-19T00:17:42.670Z,34.359,-118.609,2.123,2.2,mc,0,218.1,,0.237,ci,ci3141880,2016-02-13T01:00:43.844Z,"11km SSW of Valencia, California",earthquake,,0.506,,23,reviewed,ci,ci
1994-01-19T00:13:05.040Z,34.212,-118.583,2.828,2.35,mc,0,102,,0.224,ci,ci3141878,2016-02-11T21:13:12.879Z,"2km ENE of Canoga Park, California",earthquake,,0.619,,35,reviewed,ci,ci
1994-01-19T00:12:26.370Z,42.395,-122.033,13.244,1.2,md,3,245,0.08146,0.04,uw,uw10332968,2016-07-24T00:01:37.330Z,"Oregon",earthquake,0.435,0.46,0.04,3,reviewed,uw,uw
1994-01-19T00:06:26.140Z,34.38,-118.718,-0.028,1.76,mc,0,245.4,,0.172,ci,ci3141873,2016-02-12T09:36:40.660Z,"8km ESE of Piru, California",earthquake,,1.306,,18,reviewed,ci,ci
1994-01-19T00:03:17.690Z,34.272,-118.461,6.396,3.23,ml,0,50.5,,0.257,ci,ci3141872,2016-02-13T01:00:42.582Z,"2km WSW of San Fernando, California",earthquake,,3.045,,25,reviewed,ci,ci
1994-01-19T00:02:00.810Z,34.249,-118.565,15.118,2.38,mc,0,65.4,,0.277,ci,ci3141870,2016-02-12T22:28:08.735Z,"3km WNW of Northridge, California",earthquake,,0.313,,93,reviewed,ci,ci
1994-01-19T00:00:05.710Z,34.202,-118.644,16.01,1.83,mc,0,109.8,,0.039,ci,ci3141869,2016-02-12T12:07:36.106Z,"0km N of West Hills, California",earthquake,,12.592,,6,reviewed,ci,ci
1994-01-18T23:56:48.420Z,33.258,-116.281,8.082,1.82,mc,0,68.3,0.1077,0.258,ci,ci3141867,2016-02-12T04:47:46.519Z,"9km E of Borrego Springs, California",earthquake,,2.028,,22,reviewed,ci,ci
1994-01-18T23:54:17.670Z,34.307,-118.471,6.944,2.12,mc,0,82.1,,0.277,ci,ci3141865,2016-02-12T19:58:58.603Z,"4km NW of Pacoima, California",earthquake,,5.502,,21,reviewed,ci,ci
1994-01-18T23:52:01.110Z,34.256,-118.53,23.396,1.5,mh,0,157.3,,0.238,ci,ci3183240,2016-02-12T22:28:06.482Z,"2km N of Northridge, California",earthquake,,6.068,,0,reviewed,ci,ci
1994-01-18T23:51:43.890Z,34.365,-118.635,14.863,1.5,mh,0,126,,0.311,ci,ci3183238,2016-02-12T04:47:45.389Z,"12km SSW of Valencia, California",earthquake,,3.002,,0,reviewed,ci,ci
1994-01-18T23:51:10.340Z,34.365,-118.581,1.77,1.91,mc,0,104.5,,0.241,ci,ci3141864,2016-02-12T07:10:25.345Z,"9km SW of Santa Clarita, California",earthquake,,1.305,,23,reviewed,ci,ci
1994-01-18T23:48:33.750Z,34.299,-118.466,8.386,2.37,mc,0,81,,0.259,ci,ci3141862,2016-02-12T19:58:57.261Z,"3km NW of Pacoima, California",earthquake,,2.003,,96,reviewed,ci,ci
1994-01-18T23:44:31.060Z,34.314,-118.422,4.17,2.21,mc,0,75.9,,0.25,ci,ci3141860,2016-02-13T06:01:01.812Z,"4km NNE of Pacoima, California",earthquake,,0.334,,51,reviewed,ci,ci
1994-01-18T23:43:14.540Z,34.286,-118.523,13.314,1.8,mc,0,94.6,,0.222,ci,ci3165680,2016-02-11T18:27:39.107Z,"2km NW of Granada Hills, California",earthquake,,1.201,,35,reviewed,ci,ci
1994-01-18T23:42:21.640Z,34.264,-118.532,5.928,2.23,mc,0,203.5,,0.233,ci,ci3165679,2016-02-12T17:23:28.789Z,"3km WSW of Granada Hills, California",earthquake,,27.48,,55,reviewed,ci,ci
1994-01-18T23:41:41.690Z,34.346,-118.578,2.3,2.22,mc,0,119.7,,0.259,ci,ci3165676,2016-02-12T09:36:39.459Z,"10km NNE of Chatsworth, California",earthquake,,0.519,,73,reviewed,ci,ci
1994-01-18T23:40:44.260Z,34.323,-118.42,6.79,2.38,ml,0,72.6,,0.301,ci,ci3141858,2016-02-12T07:10:24.076Z,"5km NNE of Pacoima, California",earthquake,,0.774,,14,reviewed,ci,ci
1994-01-18T23:39:33.910Z,39.7035,-111.2578333,5.99,1.84,md,9,71,0.3585,0.27,uu,uu50080225,2018-08-28T05:05:53.320Z,"Utah",earthquake,0.96,12.83,,3,reviewed,uu,uu
1994-01-18T23:38:33.230Z,33.257,-116.27,9.012,1.17,mc,0,124.9,0.1111,0.157,ci,ci3141854,2016-02-13T01:00:40.958Z,"10km E of Borrego Springs, California",earthquake,,4.496,,6,reviewed,ci,ci
1994-01-18T23:35:02.680Z,34.331,-118.55,-0.001,2.15,mc,0,155,,0.249,ci,ci3165675,2016-02-12T22:28:05.270Z,"8km NW of Granada Hills, California",earthquake,,1.404,,14,reviewed,ci,ci
1994-01-18T23:34:30.800Z,34.328,-118.586,3.119,2.34,ml,0,78.2,,0.264,ci,ci3141851,2016-02-13T06:01:00.555Z,"8km NNE of Chatsworth, California",earthquake,,0.65,,13,reviewed,ci,ci
1994-01-18T23:30:49.440Z,34.295,-118.558,5.038,2.15,mc,0,267.3,,0.255,ci,ci3141846,2016-02-13T03:34:04.295Z,"6km WNW of Granada Hills, California",earthquake,,,,9,reviewed,ci,ci
1994-01-18T23:19:38.430Z,34.342,-118.708,0.4,2.05,mc,0,87,,0.267,ci,ci3141842,2016-02-12T12:07:34.887Z,"8km NNE of Simi Valley, California",earthquake,,0.918,,23,reviewed,ci,ci
1994-01-18T23:18:40.800Z,38.7776667,-122.4445,6.082,1.53,md,14,80,0.02793,0.15,nc,nc391725,2016-12-21T21:34:02.996Z,"Northern California",earthquake,0.31,0.7,0.11,7,reviewed,nc,nc
1994-01-18T23:12:32.470Z,39.5906667,-110.3991667,9.38,1.75,md,9,172,0.3909,0.18,uu,uu50080220,2018-08-28T05:05:52.670Z,"Utah",earthquake,1.24,1.29,,4,reviewed,uu,uu
1994-01-18T23:07:50.020Z,34.326,-118.615,13.13,2.22,mc,0,67.8,,0.257,ci,ci3141841,2016-02-11T18:27:37.704Z,"8km N of Chatsworth, California",earthquake,,0.629,,45,reviewed,ci,ci
1994-01-18T23:03:23.590Z,34.322,-118.518,5.417,1.98,mc,0,97,,0.191,ci,ci3141839,2016-02-12T09:36:38.272Z,"6km NNW of Granada Hills, California",earthquake,,55.885,,11,reviewed,ci,ci
1994-01-18T23:00:27.190Z,34.356,-116.463,0.256,2.03,mc,0,46.5,,0.141,ci,ci3141838,2016-02-13T08:35:48.747Z,"27km N of Yucca Valley, California",earthquake,,0.597,,43,reviewed,ci,ci
1994-01-18T22:59:15.030Z,34.28,-118.471,5.694,2.17,mc,0,86,,0.232,ci,ci3141837,2016-02-12T19:58:55.852Z,"3km W of San Fernando, California",earthquake,,14.697,,41,reviewed,ci,ci
1994-01-18T22:57:46.640Z,34.217,-118.573,17.625,1.8,mh,0,110.5,,0.258,ci,ci3165691,2016-02-11T23:47:29.423Z,"4km ENE of Canoga Park, California",earthquake,,4.762,,0,reviewed,ci,ci
1994-01-18T22:56:15.740Z,34.328,-118.441,2.597,2.55,ml,0,87.2,,0.266,ci,ci3141835,2016-02-12T19:58:54.482Z,"5km N of Pacoima, California",earthquake,,0.273,,20,reviewed,ci,ci
1994-01-18T22:53:26.660Z,34.34,-118.568,9.06,1.67,mc,0,113.1,,0.273,ci,ci3165671,2016-02-13T03:34:03.091Z,"10km NW of Granada Hills, California",earthquake,,10.114,,12,reviewed,ci,ci
1994-01-18T22:53:05.770Z,34.262,-118.469,10.112,1.67,mc,0,152.6,,0.143,ci,ci3165669,2016-02-13T08:35:47.353Z,"3km ESE of Granada Hills, California",earthquake,,4.222,,11,reviewed,ci,ci
1994-01-18T22:52:26.380Z,34.363,-118.458,4.143,2.27,mc,0,102.9,,0.206,ci,ci3141834,2016-02-12T17:23:26.930Z,"7km SE of Santa Clarita, California",earthquake,,0.377,,65,reviewed,ci,ci
1994-01-18T22:45:14.530Z,34.383,-118.693,0.494,2.6,mc,0,74.6,,0.357,ci,ci3141833,2016-02-12T07:10:22.694Z,"10km ESE of Piru, California",earthquake,,0.773,,100,reviewed,ci,ci
1994-01-18T22:44:51.540Z,34.369,-118.511,2.63,2.22,mc,0,88.4,,0.141,ci,ci3165661,2016-02-12T02:19:29.111Z,"5km S of Santa Clarita, California",earthquake,,0.639,,89,reviewed,ci,ci
1994-01-18T22:40:48.410Z,34.292,-118.454,8.592,2.52,mc,0,78.5,,0.28,ci,ci3141832,2016-02-11T21:13:11.578Z,"2km NW of Pacoima, California",earthquake,,1.863,,115,reviewed,ci,ci
1994-01-18T22:40:25.570Z,35.033,-117.674,-0.935,2.56,ml,0,87.6,0.0878,0.189,ci,ci3143204,2016-02-11T23:47:27.904Z,"4km NNW of Boron, California",quarry blast,,,,16,reviewed,ci,ci
1994-01-18T22:40:14.950Z,34.294,-118.479,6.939,2.1,mc,0,89.5,,0.14,ci,ci3165672,2016-02-12T07:10:21.295Z,"3km NE of Granada Hills, California",earthquake,,7.629,,65,reviewed,ci,ci
1994-01-18T22:37:59.130Z,34.33,-118.574,10.21,2.03,mc,0,75.9,,0.263,ci,ci3141829,2016-02-12T04:47:43.713Z,"9km NNE of Chatsworth, California",earthquake,,3.148,,47,reviewed,ci,ci
1994-01-18T22:36:38.990Z,34.212,-118.547,15.888,2.21,mc,0,60.4,,0.303,ci,ci3141827,2016-02-12T22:28:04.055Z,"2km NW of Reseda, California",earthquake,,1.186,,76,reviewed,ci,ci
1994-01-18T22:25:50.660Z,34.284,-118.887,20.93,2.33,mc,0,249.7,,0.29,ci,ci3141826,2016-02-11T21:13:10.223Z,"0km WSW of Moorpark, California",earthquake,,3.964,,8,reviewed,ci,ci
1994-01-18T22:22:54.520Z,34.2,-118.627,9.653,2.5,mc,0,89.2,,0.319,ci,ci3141825,2016-02-13T06:00:59.141Z,"2km E of West Hills, California",earthquake,,3.494,,80,reviewed,ci,ci
1994-01-18T22:18:46.550Z,37.6475,-122.0395,3.589,1.44,md,14,117,0.02252,0.07,nc,nc391721,2016-12-21T21:33:54.065Z,"San Francisco Bay area, California",earthquake,0.36,0.54,0.14,8,reviewed,nc,nc
1994-01-18T22:13:42.160Z,34.305,-118.471,7.447,2.01,mc,0,86.8,,0.211,ci,ci3141823,2016-02-12T14:48:37.472Z,"4km NW of Pacoima, California",earthquake,,2.463,,35,reviewed,ci,ci
1994-01-18T22:10:21.640Z,34.242,-118.602,19.266,2.02,mc,0,78.5,,0.256,ci,ci3141821,2016-02-12T22:28:02.738Z,"2km S of Chatsworth, California",earthquake,,1.429,,38,reviewed,ci,ci
1994-01-18T22:09:04.170Z,34.261,-118.543,8.774,2.15,mc,0,111.5,,0.133,ci,ci3141820,2016-02-13T06:00:57.731Z,"3km NNW of Northridge, California",earthquake,,20.101,,5,reviewed,ci,ci
1994-01-18T22:04:31.230Z,34.303,-118.442,10.097,1.86,mc,0,89.9,,0.35,ci,ci3141819,2016-02-11T23:47:26.583Z,"2km N of Pacoima, California",earthquake,,3.73,,7,reviewed,ci,ci
1994-01-18T21:53:09.680Z,34.327,-118.434,6.546,2.12,mc,0,104.4,,0.198,ci,ci3141817,2016-02-13T06:00:56.482Z,"5km N of Pacoima, California",earthquake,,2.804,,11,reviewed,ci,ci
1994-01-18T21:52:27.890Z,40.2556667,-124.899,4.189,1.83,ma,4,314,0.4532,0.02,nc,nc391719,2016-12-21T21:33:45.756Z,"offshore Northern California",earthquake,5.8,5.82,0.09,3,reviewed,nc,nc
1994-01-18T21:50:40.860Z,34.318,-118.461,-0.398,2.14,mc,0,80,,0.313,ci,ci3165652,2016-02-12T17:23:25.338Z,"4km NNW of Pacoima, California",earthquake,,0.841,,45,reviewed,ci,ci
1994-01-18T21:49:50.520Z,34.323,-118.462,1.087,2.41,mc,0,69.2,,0.318,ci,ci3141812,2016-02-13T03:34:01.841Z,"5km NNW of Pacoima, California",earthquake,,0.379,,71,reviewed,ci,ci
1994-01-18T21:49:41.110Z,34.431,-118.567,13.929,1.9,mh,0,160.7,,0.164,ci,ci3165651,2016-02-13T03:34:00.025Z,"3km S of Valencia, California",earthquake,,0.957,,0,reviewed,ci,ci
1994-01-18T21:46:38.280Z,38.7971667,-122.4558333,9.022,1.32,md,9,106,0.01081,0.1,nc,nc391718,2016-12-21T21:33:36.982Z,"Northern California",earthquake,0.84,1.15,0.14,5,reviewed,nc,nc
1994-01-18T21:43:29.210Z,34.314,-118.624,13.654,1.84,mc,0,95.8,,0.176,ci,ci3141810,2016-02-13T08:35:45.737Z,"7km NNW of Chatsworth, California",earthquake,,2.333,,5,reviewed,ci,ci
1994-01-18T21:38:31.700Z,34.294,-118.441,2.511,2.23,mc,0,64.6,,0.282,ci,ci3141808,2016-02-12T19:58:52.948Z,"1km NNW of Pacoima, California",earthquake,,0.378,,76,reviewed,ci,ci
1994-01-18T21:37:04.140Z,34.289,-118.481,10.721,2,mh,0,178.8,,0.166,ci,ci3165650,2016-02-13T06:00:55.187Z,"3km NE of Granada Hills, California",earthquake,,4.924,,0,reviewed,ci,ci
1994-01-18T21:36:43.560Z,34.374,-118.495,1.082,2.53,mc,0,130.8,,0.248,ci,ci3141807,2016-02-12T07:10:20.002Z,"5km SSE of Santa Clarita, California",earthquake,,0.325,,83,reviewed,ci,ci
